symbol,strategy,start_date,end_date,騰落率,平均勝率,平均取引日数,平均期待損益率,一日当たりの期待損益率平均,平均期待損益率long,一日当たりの期待損益率平均long,平均期待損益率short,一日当たりの期待損益率平均short,取引当たりの平均日数,平均取引数
XBTUSD,超短期ボリンジャー2日_1.10倍_決済差額0.00,2018-08-19,2019-08-18,78.89,45.83,76.0,2.77,0.87,4.19,1.08,1.92,0.7,3.17,24.0
XBTUSD,超短期ボリンジャー8日_1.50倍_決済差額0.00,2018-08-19,2019-08-18,78.64,36.96,129.0,1.56,0.56,2.1,0.71,0.91,0.35,2.8,46.0
XBTUSD,超短期ボリンジャー14日_1.50倍_決済差額0.00,2018-08-19,2019-08-18,78.51,35.14,96.0,1.88,0.72,2.39,0.89,1.04,0.43,2.59,37.0
XBTUSD,超短期ボリンジャー7日_1.50倍_決済差額0.00,2018-08-19,2019-08-18,76.81,36.73,133.0,1.44,0.53,1.73,0.59,1.11,0.45,2.71,49.0
XBTUSD,超短期ボリンジャー15日_1.90倍_決済差額0.00,2018-08-19,2019-08-18,76.35,46.15,75.0,2.53,0.88,2.37,0.82,2.81,0.97,2.88,26.0
XBTUSD,超短期ボリンジャー7日_2.00倍_決済差額0.00,2018-08-19,2019-08-18,75.74,45.71,102.0,1.92,0.66,3.35,1.0,0.58,0.23,2.91,35.0
XBTUSD,超短期ボリンジャー13日_1.40倍_決済差額0.00,2018-08-19,2019-08-18,75.07,39.02,107.0,1.67,0.64,2.9,1.0,0.11,0.05,2.61,41.0
XBTUSD,超短期ボリンジャー14日_1.60倍_決済差額0.00,2018-08-19,2019-08-18,74.17,37.14,91.0,1.9,0.73,2.29,0.85,1.24,0.5,2.6,35.0
XBTUSD,超短期ボリンジャー15日_1.50倍_決済差額0.00,2018-08-19,2019-08-18,72.45,33.33,96.0,1.75,0.71,2.0,0.79,1.39,0.59,2.46,39.0
XBTUSD,超短期ボリンジャー2日_1.30倍_決済差額0.00,2018-08-19,2019-08-18,70.56,50.0,95.0,1.78,0.64,2.11,0.64,1.48,0.63,2.79,34.0
XBTUSD,超短期ボリンジャー2日_1.20倍_決済差額0.00,2018-08-19,2019-08-18,69.51,45.16,87.0,1.95,0.69,2.63,0.82,1.31,0.54,2.81,31.0
XBTUSD,超短期ボリンジャー2日_1.60倍_決済差額0.00,2018-08-19,2019-08-18,69.29,47.06,94.0,1.81,0.65,3.15,0.98,0.3,0.13,2.76,34.0
XBTUSD,超短期ボリンジャー9日_1.90倍_決済差額0.00,2018-08-19,2019-08-18,68.9,44.12,100.0,1.85,0.63,3.43,1.01,0.28,0.11,2.94,34.0
XBTUSD,超短期ボリンジャー7日_1.90倍_決済差額0.00,2018-08-19,2019-08-18,68.8,41.03,111.0,1.62,0.57,2.52,0.8,0.58,0.23,2.85,39.0
XBTUSD,超短期ボリンジャー14日_1.80倍_決済差額0.00,2018-08-19,2019-08-18,68.41,41.38,84.0,2.13,0.74,2.99,0.94,0.91,0.36,2.9,29.0
XBTUSD,超短期ボリンジャー14日_2.00倍_決済差額0.00,2018-08-19,2019-08-18,67.39,42.31,73.0,2.33,0.83,2.54,0.88,2.0,0.74,2.81,26.0
XBTUSD,超短期ボリンジャー15日_1.70倍_決済差額0.00,2018-08-19,2019-08-18,64.08,38.71,84.0,1.94,0.72,2.49,0.88,1.06,0.42,2.71,31.0
XBTUSD,超短期ボリンジャー7日_1.80倍_決済差額0.00,2018-08-19,2019-08-18,64.04,37.21,118.0,1.44,0.52,2.89,0.91,0.05,0.02,2.74,43.0
XBTUSD,超短期ボリンジャー8日_1.60倍_決済差額0.00,2018-08-19,2019-08-18,64.0,37.78,125.0,1.37,0.49,1.97,0.66,0.68,0.27,2.78,45.0
XBTUSD,超短期ボリンジャー12日_1.70倍_決済差額0.00,2018-08-19,2019-08-18,62.99,35.29,96.0,1.74,0.62,2.46,0.79,0.7,0.29,2.82,34.0
XBTUSD,超短期ボリンジャー14日_1.70倍_決済差額0.00,2018-08-19,2019-08-18,61.81,40.0,86.0,1.98,0.69,2.7,0.87,0.91,0.36,2.87,30.0
XBTUSD,超短期ボリンジャー3日_1.70倍_決済差額0.00,2018-08-19,2019-08-18,61.73,46.0,137.0,1.18,0.43,2.37,0.76,-0.01,0.0,2.74,50.0
XBTUSD,超短期ボリンジャー12日_1.50倍_決済差額0.00,2018-08-19,2019-08-18,60.0,31.71,107.0,1.44,0.55,2.36,0.81,0.26,0.12,2.61,41.0
XBTUSD,超短期ボリンジャー13日_1.50倍_決済差額0.00,2018-08-19,2019-08-18,59.43,33.33,99.0,1.51,0.59,2.45,0.89,0.16,0.07,2.54,39.0
XBTUSD,超短期ボリンジャー2日_1.70倍_決済差額0.00,2018-08-19,2019-08-18,58.57,51.85,75.0,1.93,0.69,3.92,1.13,0.56,0.24,2.78,27.0
XBTUSD,超短期ボリンジャー13日_1.60倍_決済差額0.00,2018-08-19,2019-08-18,58.43,35.29,94.0,1.69,0.61,2.32,0.77,0.69,0.29,2.76,34.0
XBTUSD,超短期ボリンジャー14日_1.90倍_決済差額0.00,2018-08-19,2019-08-18,57.66,39.29,77.0,1.96,0.71,2.28,0.79,1.46,0.57,2.75,28.0
XBTUSD,超短期ボリンジャー12日_1.60倍_決済差額0.00,2018-08-19,2019-08-18,57.19,33.33,100.0,1.59,0.57,3.19,0.98,-0.42,-0.19,2.78,36.0
XBTUSD,超短期ボリンジャー15日_1.60倍_決済差額0.00,2018-08-19,2019-08-18,56.94,34.29,88.0,1.61,0.64,2.16,0.83,0.68,0.29,2.51,35.0
XBTUSD,超短期ボリンジャー12日_1.80倍_決済差額0.00,2018-08-19,2019-08-18,56.85,35.48,88.0,1.79,0.63,2.28,0.73,1.01,0.42,2.84,31.0
XBTUSD,超短期ボリンジャー9日_1.80倍_決済差額0.00,2018-08-19,2019-08-18,56.4,41.67,106.0,1.55,0.53,2.54,0.77,0.44,0.17,2.94,36.0
XBTUSD,超短期ボリンジャー10日_2.00倍_決済差額0.00,2018-08-19,2019-08-18,55.95,38.71,90.0,1.76,0.61,2.68,0.81,0.63,0.26,2.9,31.0
XBTUSD,超短期ボリンジャー13日_1.90倍_決済差額0.00,2018-08-19,2019-08-18,55.47,37.93,81.0,1.87,0.67,2.12,0.72,1.46,0.57,2.79,29.0
XBTUSD,超短期ボリンジャー2日_1.80倍_決済差額0.00,2018-08-19,2019-08-18,54.85,50.0,72.0,1.76,0.68,3.37,1.09,0.73,0.33,2.57,28.0
XBTUSD,超短期ボリンジャー13日_1.80倍_決済差額0.00,2018-08-19,2019-08-18,54.61,35.48,88.0,1.74,0.61,1.89,0.63,1.46,0.57,2.84,31.0
XBTUSD,超短期ボリンジャー2日_1.90倍_決済差額0.00,2018-08-19,2019-08-18,53.32,45.16,82.0,1.58,0.6,2.23,0.78,1.05,0.42,2.65,31.0
XBTUSD,超短期ボリンジャー13日_1.70倍_決済差額0.00,2018-08-19,2019-08-18,51.52,37.5,91.0,1.62,0.57,2.05,0.67,0.91,0.36,2.84,32.0
XBTUSD,超短期ボリンジャー4日_2.00倍_決済差額0.00,2018-08-19,2019-08-18,51.23,47.62,114.0,1.18,0.43,1.07,0.37,1.29,0.51,2.71,42.0
XBTUSD,超短期ボリンジャー2日_2.00倍_決済差額0.00,2018-08-19,2019-08-18,48.69,41.94,82.0,1.49,0.56,2.22,0.78,0.88,0.36,2.65,31.0
XBTUSD,超短期ボリンジャー11日_1.70倍_決済差額0.00,2018-08-19,2019-08-18,48.59,36.36,96.0,1.57,0.54,2.88,0.88,0.0,0.0,2.91,33.0
XBTUSD,超短期ボリンジャー10日_1.80倍_決済差額0.00,2018-08-19,2019-08-18,46.72,41.18,100.0,1.44,0.49,2.48,0.74,0.27,0.11,2.94,34.0
XBTUSD,超短期ボリンジャー10日_1.90倍_決済差額0.00,2018-08-19,2019-08-18,46.72,41.18,100.0,1.44,0.49,2.48,0.74,0.27,0.11,2.94,34.0
XBTUSD,超短期ボリンジャー10日_1.70倍_決済差額0.00,2018-08-19,2019-08-18,45.71,38.89,103.0,1.34,0.47,2.2,0.7,0.27,0.11,2.86,36.0
XBTUSD,超短期ボリンジャー15日_2.00倍_決済差額0.00,2018-08-19,2019-08-18,42.51,37.5,66.0,1.83,0.67,2.78,0.97,0.24,0.09,2.75,24.0
XBTUSD,超短期ボリンジャー3日_2.00倍_決済差額0.00,2018-08-19,2019-08-18,39.25,41.03,101.0,1.04,0.4,1.38,0.51,0.68,0.27,2.59,39.0
XBTUSD,超短期ボリンジャー3日_1.80倍_決済差額0.00,2018-08-19,2019-08-18,37.9,48.94,126.0,0.87,0.32,1.85,0.61,-0.07,-0.03,2.68,47.0
XBTUSD,超短期ボリンジャー3日_1.90倍_決済差額0.00,2018-08-19,2019-08-18,30.76,41.86,111.0,0.81,0.31,2.07,0.69,-0.52,-0.24,2.58,43.0
XBTUSD,超短期ボリンジャー12日_2.00倍_決済差額0.00,2018-08-19,2019-08-18,30.44,34.48,82.0,1.25,0.44,1.22,0.4,1.31,0.53,2.83,29.0
XBTUSD,超短期ボリンジャー2日_1.40倍_決済差額0.00,2018-08-19,2019-08-18,30.33,44.12,94.0,1.0,0.36,1.8,0.57,0.2,0.08,2.76,34.0
XBTUSD,超短期ボリンジャー2日_1.50倍_決済差額0.00,2018-08-19,2019-08-18,29.77,46.88,91.0,1.04,0.37,1.91,0.6,0.17,0.07,2.84,32.0
XBTUSD,超短期ボリンジャー12日_1.90倍_決済差額0.00,2018-08-19,2019-08-18,26.5,32.26,87.0,1.07,0.38,1.11,0.36,1.02,0.42,2.81,31.0
XBTUSD,超短期ボリンジャー11日_2.00倍_決済差額0.00,2018-08-19,2019-08-18,26.31,33.33,86.0,1.13,0.39,1.79,0.55,0.27,0.11,2.87,30.0
XBTUSD,超短期ボリンジャー11日_1.90倍_決済差額0.00,2018-08-19,2019-08-18,25.55,35.48,90.0,1.08,0.37,1.78,0.55,0.22,0.09,2.9,31.0
XBTUSD,超短期ボリンジャー13日_2.00倍_決済差額0.00,2018-08-19,2019-08-18,25.18,34.48,80.0,1.09,0.4,0.87,0.3,1.46,0.57,2.76,29.0
XBTUSD,超短期ボリンジャー11日_1.80倍_決済差額0.00,2018-08-19,2019-08-18,24.52,34.38,93.0,1.02,0.35,1.64,0.51,0.22,0.09,2.91,32.0
XBTUSD,超短期ボリンジャー2日_1.00倍_決済差額0.00,2018-08-19,2019-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XBTUSD,超短期ボリンジャー6日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,81.5,63.64,43.0,5.86,1.5,10.3,2.15,2.16,0.68,3.91,11.0
XBTUSD,超短期ボリンジャー5日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,80.71,72.73,43.0,5.76,1.47,9.56,2.08,2.59,0.78,3.91,11.0
XBTUSD,超短期ボリンジャー8日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,80.36,70.0,40.0,6.42,1.6,13.64,2.27,1.6,0.6,4.0,10.0
XBTUSD,超短期ボリンジャー8日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,80.36,70.0,40.0,6.42,1.6,13.64,2.27,1.6,0.6,4.0,10.0
XBTUSD,超短期ボリンジャー6日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,78.47,70.0,39.0,6.21,1.59,9.55,2.08,2.86,0.89,3.9,10.0
XBTUSD,超短期ボリンジャー4日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,77.77,75.0,43.0,5.25,1.47,6.51,1.69,3.47,1.08,3.58,12.0
XBTUSD,超短期ボリンジャー6日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,76.08,63.64,42.0,5.52,1.45,9.55,2.08,2.16,0.68,3.82,11.0
XBTUSD,超短期ボリンジャー6日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,76.08,63.64,42.0,5.52,1.45,9.55,2.08,2.16,0.68,3.82,11.0
XBTUSD,超短期ボリンジャー4日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,75.8,75.0,44.0,5.08,1.39,7.63,1.83,2.53,0.8,3.67,12.0
XBTUSD,超短期ボリンジャー3日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,74.51,69.23,45.0,4.66,1.35,5.47,1.56,3.37,0.99,3.46,13.0
XBTUSD,超短期ボリンジャー5日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,73.76,80.0,40.0,6.03,1.51,10.15,2.11,1.91,0.6,4.0,10.0
XBTUSD,超短期ボリンジャー4日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,73.33,69.23,46.0,4.61,1.3,6.38,1.65,2.54,0.8,3.54,13.0
XBTUSD,超短期ボリンジャー4日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,72.49,75.0,42.0,4.94,1.41,5.97,1.61,3.49,1.09,3.5,12.0
XBTUSD,超短期ボリンジャー5日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,71.94,66.67,44.0,4.96,1.35,7.24,1.74,2.68,0.85,3.67,12.0
XBTUSD,超短期ボリンジャー5日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,71.42,72.73,43.0,5.36,1.37,10.15,2.11,1.37,0.43,3.91,11.0
XBTUSD,超短期ボリンジャー5日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,71.34,66.67,42.0,4.93,1.41,7.23,1.74,2.63,0.93,3.5,12.0
XBTUSD,超短期ボリンジャー8日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,71.19,63.64,43.0,5.34,1.37,9.83,1.82,1.59,0.6,3.91,11.0
XBTUSD,超短期ボリンジャー6日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,70.85,54.55,39.0,5.32,1.5,10.31,2.15,1.15,0.46,3.55,11.0
XBTUSD,超短期ボリンジャー4日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,68.81,69.23,45.0,4.38,1.27,5.97,1.61,2.53,0.8,3.46,13.0
XBTUSD,超短期ボリンジャー6日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,68.43,58.33,41.0,4.76,1.39,7.94,1.91,1.58,0.59,3.42,12.0
XBTUSD,超短期ボリンジャー7日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,67.79,58.33,43.0,4.72,1.32,9.83,2.05,1.08,0.4,3.58,12.0
XBTUSD,超短期ボリンジャー7日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,67.48,54.55,40.0,5.08,1.4,8.42,1.83,2.3,0.81,3.64,11.0
XBTUSD,超短期ボリンジャー5日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,67.09,72.73,42.0,5.09,1.33,9.56,2.08,1.37,0.43,3.82,11.0
XBTUSD,超短期ボリンジャー3日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,66.78,64.29,47.0,4.01,1.19,6.78,1.76,1.25,0.44,3.36,14.0
XBTUSD,超短期ボリンジャー6日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,64.99,70.0,38.0,5.47,1.44,9.55,2.08,1.39,0.46,3.8,10.0
XBTUSD,超短期ボリンジャー6日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,64.99,70.0,38.0,5.47,1.44,9.55,2.08,1.39,0.46,3.8,10.0
XBTUSD,超短期ボリンジャー3日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,64.65,61.54,43.0,4.22,1.28,5.46,1.56,2.22,0.74,3.31,13.0
XBTUSD,超短期ボリンジャー3日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,63.95,75.0,42.0,4.52,1.29,10.59,2.3,0.19,0.07,3.5,12.0
XBTUSD,超短期ボリンジャー3日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,63.95,75.0,42.0,4.52,1.29,10.59,2.3,0.19,0.07,3.5,12.0
XBTUSD,超短期ボリンジャー3日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,62.92,69.23,44.0,4.12,1.22,7.46,1.86,1.25,0.44,3.38,13.0
XBTUSD,超短期ボリンジャー4日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,62.51,75.0,43.0,4.47,1.25,7.62,1.83,1.31,0.44,3.58,12.0
XBTUSD,超短期ボリンジャー4日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,62.51,75.0,43.0,4.47,1.25,7.62,1.83,1.31,0.44,3.58,12.0
XBTUSD,超短期ボリンジャー9日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,61.7,54.55,42.0,4.82,1.26,9.17,1.7,1.19,0.48,3.82,11.0
XBTUSD,超短期ボリンジャー4日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,61.67,72.73,40.0,4.78,1.31,8.92,2.03,1.32,0.44,3.64,11.0
XBTUSD,超短期ボリンジャー3日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,61.38,64.29,45.0,3.76,1.17,6.26,1.75,1.25,0.44,3.21,14.0
XBTUSD,超短期ボリンジャー5日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,59.81,70.0,39.0,5.18,1.33,8.44,1.83,1.92,0.6,3.9,10.0
XBTUSD,超短期ボリンジャー4日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,59.68,66.67,43.0,4.28,1.19,8.94,2.03,0.95,0.32,3.58,12.0
XBTUSD,超短期ボリンジャー9日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,59.08,50.0,43.0,4.28,1.19,8.59,1.65,1.2,0.49,3.58,12.0
XBTUSD,超短期ボリンジャー8日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,57.47,66.67,36.0,5.55,1.39,11.17,2.03,1.06,0.38,4.0,9.0
XBTUSD,超短期ボリンジャー7日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,57.18,50.0,42.0,4.14,1.18,8.43,1.83,1.07,0.39,3.5,12.0
XBTUSD,超短期ボリンジャー5日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,56.48,58.33,42.0,4.11,1.17,6.59,1.65,1.64,0.55,3.5,12.0
XBTUSD,超短期ボリンジャー5日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,56.48,58.33,42.0,4.11,1.17,6.59,1.65,1.64,0.55,3.5,12.0
XBTUSD,超短期ボリンジャー7日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,52.93,50.0,41.0,3.89,1.14,7.82,1.78,1.07,0.39,3.42,12.0
XBTUSD,超短期ボリンジャー10日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,52.19,66.67,35.0,5.2,1.34,11.38,2.07,0.26,0.1,3.89,9.0
XBTUSD,超短期ボリンジャー10日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,51.59,60.0,40.0,4.67,1.17,8.6,1.65,0.73,0.26,4.0,10.0
XBTUSD,超短期ボリンジャー10日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,51.59,60.0,40.0,4.67,1.17,8.6,1.65,0.73,0.26,4.0,10.0
XBTUSD,超短期ボリンジャー7日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,50.65,60.0,37.0,4.59,1.24,8.4,1.83,0.78,0.28,3.7,10.0
XBTUSD,超短期ボリンジャー10日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,49.73,54.55,41.0,4.13,1.11,8.59,1.65,0.41,0.16,3.73,11.0
XBTUSD,超短期ボリンジャー8日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,48.81,60.0,36.0,4.45,1.24,11.16,2.03,-0.03,-0.01,3.6,10.0
XBTUSD,超短期ボリンジャー8日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,48.81,60.0,36.0,4.45,1.24,11.16,2.03,-0.03,-0.01,3.6,10.0
XBTUSD,超短期ボリンジャー4日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,48.53,66.67,41.0,3.7,1.08,6.09,1.59,1.32,0.44,3.42,12.0
XBTUSD,超短期ボリンジャー9日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,47.82,60.0,36.0,4.43,1.23,12.12,2.11,-0.69,-0.32,3.6,10.0
XBTUSD,超短期ボリンジャー9日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,47.45,66.67,34.0,4.77,1.26,10.43,1.99,0.25,0.1,3.78,9.0
XBTUSD,超短期ボリンジャー9日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,47.45,66.67,34.0,4.77,1.26,10.43,1.99,0.25,0.1,3.78,9.0
XBTUSD,超短期ボリンジャー9日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,47.45,66.67,34.0,4.77,1.26,10.43,1.99,0.25,0.1,3.78,9.0
XBTUSD,超短期ボリンジャー2日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,47.2,83.33,24.0,6.97,1.74,13.77,2.3,3.56,1.19,4.0,6.0
XBTUSD,超短期ボリンジャー7日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,46.46,46.15,40.0,3.35,1.09,6.82,1.64,0.37,0.17,3.08,13.0
XBTUSD,超短期ボリンジャー11日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,45.95,66.67,33.0,4.68,1.28,10.22,2.04,0.25,0.1,3.67,9.0
XBTUSD,超短期ボリンジャー6日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,43.87,54.55,39.0,3.73,1.05,7.83,1.78,0.31,0.11,3.55,11.0
XBTUSD,超短期ボリンジャー10日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,42.52,66.67,33.0,4.35,1.19,9.47,1.89,0.24,0.09,3.67,9.0
XBTUSD,超短期ボリンジャー12日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,42.51,60.0,34.0,3.98,1.17,10.19,2.04,-0.16,-0.07,3.4,10.0
XBTUSD,超短期ボリンジャー11日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,42.02,54.55,36.0,3.59,1.1,10.42,1.98,-0.31,-0.14,3.27,11.0
XBTUSD,超短期ボリンジャー11日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,40.39,66.67,32.0,4.27,1.2,10.23,2.05,-0.51,-0.21,3.56,9.0
XBTUSD,超短期ボリンジャー11日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,40.39,66.67,32.0,4.27,1.2,10.23,2.05,-0.51,-0.21,3.56,9.0
XBTUSD,超短期ボリンジャー12日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,39.42,66.67,32.0,4.15,1.17,9.01,1.9,0.26,0.1,3.56,9.0
XBTUSD,超短期ボリンジャー7日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,38.22,60.0,34.0,3.67,1.08,7.84,1.78,-0.51,-0.21,3.4,10.0
XBTUSD,超短期ボリンジャー7日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,38.22,60.0,34.0,3.67,1.08,7.84,1.78,-0.51,-0.21,3.4,10.0
XBTUSD,超短期ボリンジャー7日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,38.22,60.0,34.0,3.67,1.08,7.84,1.78,-0.51,-0.21,3.4,10.0
XBTUSD,超短期ボリンジャー9日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,38.13,66.67,33.0,3.92,1.07,8.52,1.7,0.25,0.1,3.67,9.0
XBTUSD,超短期ボリンジャー8日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,37.88,66.67,33.0,3.94,1.07,8.5,1.7,0.29,0.11,3.67,9.0
XBTUSD,超短期ボリンジャー10日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,37.06,66.67,32.0,3.93,1.11,9.49,1.9,-0.52,-0.22,3.56,9.0
XBTUSD,超短期ボリンジャー11日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,35.96,66.67,31.0,3.83,1.11,9.27,1.95,-0.52,-0.22,3.44,9.0
XBTUSD,超短期ボリンジャー11日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,35.96,66.67,31.0,3.83,1.11,9.27,1.95,-0.52,-0.22,3.44,9.0
XBTUSD,超短期ボリンジャー2日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,35.72,100.0,21.0,6.35,1.51,3.57,0.89,7.04,1.66,4.2,5.0
XBTUSD,超短期ボリンジャー2日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,35.72,100.0,21.0,6.35,1.51,3.57,0.89,7.04,1.66,4.2,5.0
XBTUSD,超短期ボリンジャー5日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,34.51,66.67,34.0,3.63,0.96,4.98,1.19,1.95,0.6,3.78,9.0
XBTUSD,超短期ボリンジャー6日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,34.24,60.0,36.0,3.28,0.91,4.69,1.12,1.86,0.62,3.6,10.0
XBTUSD,超短期ボリンジャー3日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,33.81,58.33,37.0,2.77,0.9,7.0,1.94,-0.25,-0.09,3.08,12.0
XBTUSD,超短期ボリンジャー12日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,33.22,50.0,35.0,2.76,0.95,10.21,2.04,-0.96,-0.51,2.92,12.0
XBTUSD,超短期ボリンジャー8日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,32.7,66.67,32.0,3.49,0.98,8.5,1.7,-0.51,-0.21,3.56,9.0
XBTUSD,超短期ボリンジャー8日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,32.7,66.67,32.0,3.49,0.98,8.5,1.7,-0.51,-0.21,3.56,9.0
XBTUSD,超短期ボリンジャー8日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,32.7,66.67,32.0,3.49,0.98,8.5,1.7,-0.51,-0.21,3.56,9.0
XBTUSD,超短期ボリンジャー9日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,32.7,66.67,32.0,3.49,0.98,8.5,1.7,-0.51,-0.21,3.56,9.0
XBTUSD,超短期ボリンジャー13日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,30.92,44.44,29.0,3.41,1.06,8.97,1.89,-1.03,-0.52,3.22,9.0
XBTUSD,超短期ボリンジャー13日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,29.42,40.0,30.0,2.96,0.99,8.98,1.89,-1.06,-0.58,3.0,10.0
XBTUSD,超短期ボリンジャー14日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,29.42,40.0,30.0,2.96,0.99,8.98,1.89,-1.06,-0.58,3.0,10.0
XBTUSD,超短期ボリンジャー7日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,29.18,60.0,33.0,2.88,0.87,6.26,1.49,-0.51,-0.21,3.3,10.0
XBTUSD,超短期ボリンジャー8日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,28.73,75.0,30.0,3.6,0.96,6.54,1.31,0.65,0.26,3.75,8.0
XBTUSD,超短期ボリンジャー12日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,28.64,50.0,27.0,3.63,1.08,8.95,1.88,-1.69,-0.84,3.38,8.0
XBTUSD,超短期ボリンジャー11日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,28.56,55.56,29.0,3.22,1.0,9.3,1.96,-1.65,-0.82,3.22,9.0
XBTUSD,超短期ボリンジャー10日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,28.23,66.67,31.0,3.06,0.89,7.53,1.59,-0.51,-0.21,3.44,9.0
XBTUSD,超短期ボリンジャー2日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,27.53,100.0,16.0,6.28,1.57,6.62,1.1,6.17,1.85,4.0,4.0
XBTUSD,超短期ボリンジャー15日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,27.4,40.0,29.0,2.78,0.96,8.54,1.9,-1.06,-0.58,2.9,10.0
XBTUSD,超短期ボリンジャー2日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,26.53,100.0,18.0,6.07,1.35,6.62,1.1,5.88,1.47,4.5,4.0
